date,store_id,sku_id,units_sold,is_promo,promo_multiplier,is_holiday
2023-10-28,STORE_2,SKU_05,313,1,1.2,0
2023-10-29,STORE_2,SKU_05,104,1,1.15,0
2023-10-30,STORE_2,SKU_05,51,1,1.1,0
2023-10-31,STORE_2,SKU_05,79,1,1.05,0
2023-11-01,STORE_2,SKU_05,256,1,1.05,0
2023-11-02,STORE_2,SKU_05,21,1,1.0,0
2023-11-03,STORE_2,SKU_05,48,0,1.0,0
2023-11-04,STORE_2,SKU_05,110,0,1.0,0
2023-11-05,STORE_2,SKU_05,156,0,1.0,0
2023-11-06,STORE_2,SKU_05,22,0,1.0,0
2023-11-07,STORE_2,SKU_05,168,1,1.2,0
2023-11-08,STORE_2,SKU_05,155,0,1.0,0
2023-11-09,STORE_2,SKU_05,62,0,1.0,0
2023-11-10,STORE_2,SKU_05,15,0,1.0,1
2023-11-11,STORE_2,SKU_05,255,0,1.0,0
2023-11-12,STORE_2,SKU_05,68,1,1.05,0
2023-11-13,STORE_2,SKU_05,128,1,1.05,0
2023-11-14,STORE_2,SKU_05,34,0,1.0,0
2023-11-15,STORE_2,SKU_05,127,1,1.15,0
2023-11-16,STORE_2,SKU_05,381,0,1.0,0
2023-11-17,STORE_2,SKU_05,77,0,1.0,0
2023-11-18,STORE_2,SKU_05,126,0,1.0,0
2023-11-19,STORE_2,SKU_05,38,0,1.0,0
2023-11-20,STORE_2,SKU_05,128,1,1.05,0
2023-11-21,STORE_2,SKU_05,93,1,1.05,0
2023-11-22,STORE_2,SKU_05,128,0,1.0,0
2023-11-23,STORE_2,SKU_05,149,0,1.0,1
2023-11-24,STORE_2,SKU_05,158,0,1.0,1
2023-11-25,STORE_2,SKU_05,98,0,1.0,0
2023-11-26,STORE_2,SKU_05,16,0,1.0,0
2023-11-27,STORE_2,SKU_05,35,0,1.0,0
2023-11-28,STORE_2,SKU_05,180,1,1.15,0
2023-11-29,STORE_2,SKU_05,13,1,1.2,0
2023-11-30,STORE_2,SKU_05,211,1,1.2,0
2023-12-01,STORE_2,SKU_05,9,1,1.0,0
2023-12-02,STORE_2,SKU_05,152,1,1.1,0
2023-12-03,STORE_2,SKU_05,221,0,1.0,0
2023-12-04,STORE_2,SKU_05,202,1,1.0,0
2023-12-05,STORE_2,SKU_05,242,1,1.15,0
2023-12-06,STORE_2,SKU_05,5,0,1.0,0
2023-12-07,STORE_2,SKU_05,150,0,1.0,0
2023-12-08,STORE_2,SKU_05,24,0,1.0,0
2023-12-09,STORE_2,SKU_05,62,1,1.05,0
2023-12-10,STORE_2,SKU_05,88,1,1.0,0
2023-12-11,STORE_2,SKU_05,55,0,1.0,0
2023-12-12,STORE_2,SKU_05,160,1,1.2,0
2023-12-13,STORE_2,SKU_05,122,1,1.1,0
2023-12-14,STORE_2,SKU_05,140,1,1.15,0
2023-12-15,STORE_2,SKU_05,109,1,1.2,0
2023-12-16,STORE_2,SKU_05,310,1,1.05,0
2023-12-17,STORE_2,SKU_05,71,0,1.0,0
2023-12-18,STORE_2,SKU_05,139,1,1.05,0
2023-12-19,STORE_2,SKU_05,294,1,1.05,0
2023-12-20,STORE_2,SKU_05,12,1,1.0,0
2023-12-21,STORE_2,SKU_05,57,1,1.15,0
2023-12-22,STORE_2,SKU_05,240,1,1.05,0
2023-12-23,STORE_2,SKU_05,6,1,1.15,0
2023-12-24,STORE_2,SKU_05,103,1,1.1,0
2023-12-25,STORE_2,SKU_05,39,0,1.0,1
2023-12-26,STORE_2,SKU_05,118,1,1.15,0
2023-12-27,STORE_2,SKU_05,75,1,1.2,0
2023-12-28,STORE_2,SKU_05,91,1,1.1,0
2023-12-29,STORE_2,SKU_05,286,0,1.0,0
2023-12-30,STORE_2,SKU_05,73,1,1.2,0
2023-12-31,STORE_2,SKU_05,396,0,1.0,0
2024-01-01,STORE_2,SKU_05,200,1,1.05,1
2022-01-01,STORE_2,SKU_06,250,0,1.0,1
2022-01-02,STORE_2,SKU_06,273,0,1.0,0
2022-01-03,STORE_2,SKU_06,352,0,1.0,0
2022-01-04,STORE_2,SKU_06,81,0,1.0,0
2022-01-05,STORE_2,SKU_06,24,0,1.0,0
2022-01-06,STORE_2,SKU_06,136,0,1.0,0
2022-01-07,STORE_2,SKU_06,68,0,1.0,0
2022-01-08,STORE_2,SKU_06,233,0,1.0,0
2022-01-09,STORE_2,SKU_06,71,1,1.05,0
2022-01-10,STORE_2,SKU_06,229,0,1.0,0
2022-01-11,STORE_2,SKU_06,277,0,1.0,0
2022-01-12,STORE_2,SKU_06,138,0,1.0,0
2022-01-13,STORE_2,SKU_06,334,1,1.05,0
2022-01-14,STORE_2,SKU_06,86,0,1.0,0
2022-01-15,STORE_2,SKU_06,162,1,1.0,0
2022-01-16,STORE_2,SKU_06,92,1,1.05,0
2022-01-17,STORE_2,SKU_06,282,0,1.0,1
2022-01-18,STORE_2,SKU_06,218,1,1.0,0
2022-01-19,STORE_2,SKU_06,89,1,1.1,0
2022-01-20,STORE_2,SKU_06,28,1,1.05,0
2022-01-21,STORE_2,SKU_06,32,0,1.0,0
2022-01-22,STORE_2,SKU_06,78,0,1.0,0
2022-01-23,STORE_2,SKU_06,151,0,1.0,0
2022-01-24,STORE_2,SKU_06,68,1,1.0,0
2022-01-25,STORE_2,SKU_06,154,0,1.0,0
2022-01-26,STORE_2,SKU_06,402,0,1.0,0
2022-01-27,STORE_2,SKU_06,86,0,1.0,0
2022-01-28,STORE_2,SKU_06,222,1,1.1,0
2022-01-29,STORE_2,SKU_06,154,0,1.0,0
2022-01-30,STORE_2,SKU_06,83,1,1.15,0
2022-01-31,STORE_2,SKU_06,316,1,1.15,0
2022-02-01,STORE_2,SKU_06,65,0,1.0,0
2022-02-02,STORE_2,SKU_06,126,0,1.0,0
2022-02-03,STORE_2,SKU_06,140,1,1.0,0
2022-02-04,STORE_2,SKU_06,48,0,1.0,0
2022-02-05,STORE_2,SKU_06,23,1,1.0,0
2022-02-06,STORE_2,SKU_06,135,1,1.05,0
2022-02-07,STORE_2,SKU_06,400,0,1.0,0
2022-02-08,STORE_2,SKU_06,180,0,1.0,0
2022-02-09,STORE_2,SKU_06,131,0,1.0,0
2022-02-10,STORE_2,SKU_06,270,1,1.15,0
2022-02-11,STORE_2,SKU_06,61,1,1.1,0
2022-02-12,STORE_2,SKU_06,9,0,1.0,0
2022-02-13,STORE_2,SKU_06,77,0,1.0,0
2022-02-14,STORE_2,SKU_06,261,0,1.0,0
2022-02-15,STORE_2,SKU_06,33,0,1.0,0
2022-02-16,STORE_2,SKU_06,138,1,1.1,0
2022-02-17,STORE_2,SKU_06,326,0,1.0,0
2022-02-18,STORE_2,SKU_06,42,0,1.0,0
2022-02-19,STORE_2,SKU_06,367,0,1.0,0
2022-02-20,STORE_2,SKU_06,226,0,1.0,0
2022-02-21,STORE_2,SKU_06,47,0,1.0,1
2022-02-22,STORE_2,SKU_06,96,1,1.15,0
2022-02-23,STORE_2,SKU_06,67,0,1.0,0
2022-02-24,STORE_2,SKU_06,103,1,1.05,0
2022-02-25,STORE_2,SKU_06,238,0,1.0,0
2022-02-26,STORE_2,SKU_06,52,0,1.0,0
2022-02-27,STORE_2,SKU_06,143,0,1.0,0
2022-02-28,STORE_2,SKU_06,126,0,1.0,0
2022-03-01,STORE_2,SKU_06,23,1,1.1,0
2022-03-02,STORE_2,SKU_06,171,1,1.2,0
2022-03-03,STORE_2,SKU_06,17,0,1.0,0
2022-03-04,STORE_2,SKU_06,162,0,1.0,0
2022-03-05,STORE_2,SKU_06,174,0,1.0,0
2022-03-06,STORE_2,SKU_06,216,0,1.0,0
2022-03-07,STORE_2,SKU_06,411,1,1.0,0
2022-03-08,STORE_2,SKU_06,201,1,1.2,0
2022-03-09,STORE_2,SKU_06,240,0,1.0,0
2022-03-10,STORE_2,SKU_06,180,1,1.05,0
2022-03-11,STORE_2,SKU_06,295,1,1.1,0
2022-03-12,STORE_2,SKU_06,67,1,1.1,0
2022-03-13,STORE_2,SKU_06,180,1,1.15,0
2022-03-14,STORE_2,SKU_06,37,1,1.1,0
2022-03-15,STORE_2,SKU_06,76,1,1.0,0
2022-03-16,STORE_2,SKU_06,74,1,1.2,0
2022-03-17,STORE_2,SKU_06,172,0,1.0,0
2022-03-18,STORE_2,SKU_06,150,0,1.0,0
2022-03-19,STORE_2,SKU_06,104,1,1.15,0
2022-03-20,STORE_2,SKU_06,82,1,1.0,0
2022-03-21,STORE_2,SKU_06,164,1,1.15,0
2022-03-22,STORE_2,SKU_06,101,1,1.0,0
2022-03-23,STORE_2,SKU_06,103,0,1.0,0
2022-03-24,STORE_2,SKU_06,33,0,1.0,0
2022-03-25,STORE_2,SKU_06,134,1,1.05,0
2022-03-26,STORE_2,SKU_06,392,1,1.05,0
2022-03-27,STORE_2,SKU_06,435,0,1.0,0
2022-03-28,STORE_2,SKU_06,58,1,1.0,0
2022-03-29,STORE_2,SKU_06,167,0,1.0,0
2022-03-30,STORE_2,SKU_06,90,0,1.0,0
2022-03-31,STORE_2,SKU_06,55,1,1.0,0
2022-04-01,STORE_2,SKU_06,167,1,1.0,0
2022-04-02,STORE_2,SKU_06,310,1,1.2,0
2022-04-03,STORE_2,SKU_06,204,0,1.0,0
2022-04-04,STORE_2,SKU_06,125,1,1.2,0
2022-04-05,STORE_2,SKU_06,70,1,1.1,0
2022-04-06,STORE_2,SKU_06,83,1,1.05,0
2022-04-07,STORE_2,SKU_06,287,0,1.0,0
2022-04-08,STORE_2,SKU_06,448,1,1.1,0
2022-04-09,STORE_2,SKU_06,94,1,1.05,0
2022-04-10,STORE_2,SKU_06,55,1,1.15,0
2022-04-11,STORE_2,SKU_06,236,0,1.0,0
2022-04-12,STORE_2,SKU_06,322,1,1.15,0
2022-04-13,STORE_2,SKU_06,120,0,1.0,0
2022-04-14,STORE_2,SKU_06,355,0,1.0,0
2022-04-15,STORE_2,SKU_06,85,1,1.0,0
2022-04-16,STORE_2,SKU_06,14,1,1.2,0
2022-04-17,STORE_2,SKU_06,126,1,1.15,0
2022-04-18,STORE_2,SKU_06,299,1,1.15,0
2022-04-19,STORE_2,SKU_06,83,1,1.0,0
2022-04-20,STORE_2,SKU_06,322,0,1.0,0
2022-04-21,STORE_2,SKU_06,40,0,1.0,0
2022-04-22,STORE_2,SKU_06,357,1,1.05,0
2022-04-23,STORE_2,SKU_06,366,0,1.0,0
2022-04-24,STORE_2,SKU_06,125,1,1.2,0
2022-04-25,STORE_2,SKU_06,20,1,1.05,0
2022-04-26,STORE_2,SKU_06,150,0,1.0,0
2022-04-27,STORE_2,SKU_06,76,0,1.0,0
2022-04-28,STORE_2,SKU_06,101,1,1.05,0
2022-04-29,STORE_2,SKU_06,87,1,1.0,0
2022-04-30,STORE_2,SKU_06,130,1,1.0,0
2022-05-01,STORE_2,SKU_06,351,1,1.1,0
2022-05-02,STORE_2,SKU_06,243,1,1.05,0
2022-05-03,STORE_2,SKU_06,137,0,1.0,0
2022-05-04,STORE_2,SKU_06,13,1,1.1,0
2022-05-05,STORE_2,SKU_06,87,0,1.0,0
2022-05-06,STORE_2,SKU_06,189,0,1.0,0
2022-05-07,STORE_2,SKU_06,17,1,1.05,0
2022-05-08,STORE_2,SKU_06,136,0,1.0,0
2022-05-09,STORE_2,SKU_06,46,1,1.0,0
2022-05-10,STORE_2,SKU_06,307,0,1.0,0
2022-05-11,STORE_2,SKU_06,70,1,1.2,0
2022-05-12,STORE_2,SKU_06,128,0,1.0,0
2022-05-13,STORE_2,SKU_06,110,0,1.0,0
2022-05-14,STORE_2,SKU_06,40,0,1.0,0
2022-05-15,STORE_2,SKU_06,17,0,1.0,0
2022-05-16,STORE_2,SKU_06,147,0,1.0,0
2022-05-17,STORE_2,SKU_06,26,0,1.0,0
2022-05-18,STORE_2,SKU_06,49,1,1.1,0
2022-05-19,STORE_2,SKU_06,50,1,1.15,0
2022-05-20,STORE_2,SKU_06,75,0,1.0,0
2022-05-21,STORE_2,SKU_06,164,1,1.05,0
2022-05-22,STORE_2,SKU_06,219,1,1.0,0
2022-05-23,STORE_2,SKU_06,158,0,1.0,0
2022-05-24,STORE_2,SKU_06,212,0,1.0,0
2022-05-25,STORE_2,SKU_06,98,1,1.05,0
2022-05-26,STORE_2,SKU_06,58,0,1.0,0
2022-05-27,STORE_2,SKU_06,150,0,1.0,0
2022-05-28,STORE_2,SKU_06,351,1,1.0,0
2022-05-29,STORE_2,SKU_06,316,0,1.0,0
2022-05-30,STORE_2,SKU_06,8,0,1.0,1
2022-05-31,STORE_2,SKU_06,48,0,1.0,0
2022-06-01,STORE_2,SKU_06,131,1,1.0,0
2022-06-02,STORE_2,SKU_06,174,1,1.2,0
2022-06-03,STORE_2,SKU_06,186,0,1.0,0
2022-06-04,STORE_2,SKU_06,276,0,1.0,0
2022-06-05,STORE_2,SKU_06,78,1,1.1,0
2022-06-06,STORE_2,SKU_06,49,0,1.0,0
2022-06-07,STORE_2,SKU_06,0,0,1.0,0
2022-06-08,STORE_2,SKU_06,233,1,1.05,0
2022-06-09,STORE_2,SKU_06,36,1,1.1,0
2022-06-10,STORE_2,SKU_06,161,1,1.2,0
2022-06-11,STORE_2,SKU_06,124,1,1.2,0
2022-06-12,STORE_2,SKU_06,79,0,1.0,0
2022-06-13,STORE_2,SKU_06,36,0,1.0,0
2022-06-14,STORE_2,SKU_06,331,1,1.0,0
2022-06-15,STORE_2,SKU_06,296,0,1.0,0
2022-06-16,STORE_2,SKU_06,190,1,1.15,0
2022-06-17,STORE_2,SKU_06,327,1,1.0,0
2022-06-18,STORE_2,SKU_06,38,0,1.0,0
2022-06-19,STORE_2,SKU_06,1,1,1.05,1
2022-06-20,STORE_2,SKU_06,71,0,1.0,0
2022-06-21,STORE_2,SKU_06,45,0,1.0,0
2022-06-22,STORE_2,SKU_06,96,0,1.0,0
2022-06-23,STORE_2,SKU_06,186,0,1.0,0
2022-06-24,STORE_2,SKU_06,113,1,1.0,0
2022-06-25,STORE_2,SKU_06,149,0,1.0,0
2022-06-26,STORE_2,SKU_06,113,0,1.0,0
2022-06-27,STORE_2,SKU_06,82,1,1.1,0
2022-06-28,STORE_2,SKU_06,335,1,1.15,0
2022-06-29,STORE_2,SKU_06,48,0,1.0,0
2022-06-30,STORE_2,SKU_06,62,1,1.2,0
2022-07-01,STORE_2,SKU_06,151,1,1.2,0
2022-07-02,STORE_2,SKU_06,56,0,1.0,0
2022-07-03,STORE_2,SKU_06,108,1,1.1,0
2022-07-04,STORE_2,SKU_06,3,0,1.0,1
2022-07-05,STORE_2,SKU_06,52,0,1.0,0
2022-07-06,STORE_2,SKU_06,240,1,1.2,0
2022-07-07,STORE_2,SKU_06,263,0,1.0,0
2022-07-08,STORE_2,SKU_06,6,1,1.1,0
2022-07-09,STORE_2,SKU_06,69,1,1.05,0
2022-07-10,STORE_2,SKU_06,96,1,1.05,0
2022-07-11,STORE_2,SKU_06,60,0,1.0,0
2022-07-12,STORE_2,SKU_06,157,0,1.0,0
2022-07-13,STORE_2,SKU_06,245,0,1.0,0
2022-07-14,STORE_2,SKU_06,8,0,1.0,0
2022-07-15,STORE_2,SKU_06,192,0,1.0,0
2022-07-16,STORE_2,SKU_06,214,0,1.0,0
2022-07-17,STORE_2,SKU_06,320,1,1.0,0
2022-07-18,STORE_2,SKU_06,180,0,1.0,0
2022-07-19,STORE_2,SKU_06,46,0,1.0,0
2022-07-20,STORE_2,SKU_06,157,1,1.05,0
2022-07-21,STORE_2,SKU_06,181,1,1.05,0
2022-07-22,STORE_2,SKU_06,68,0,1.0,0
2022-07-23,STORE_2,SKU_06,21,0,1.0,0
2022-07-24,STORE_2,SKU_06,26,1,1.0,0
2022-07-25,STORE_2,SKU_06,122,1,1.05,0
2022-07-26,STORE_2,SKU_06,26,0,1.0,0
2022-07-27,STORE_2,SKU_06,262,1,1.2,0
2022-07-28,STORE_2,SKU_06,259,1,1.15,0
2022-07-29,STORE_2,SKU_06,124,1,1.15,0
2022-07-30,STORE_2,SKU_06,40,0,1.0,0
2022-07-31,STORE_2,SKU_06,184,0,1.0,0
2022-08-01,STORE_2,SKU_06,181,0,1.0,0
2022-08-02,STORE_2,SKU_06,217,0,1.0,0
2022-08-03,STORE_2,SKU_06,95,1,1.05,0
2022-08-04,STORE_2,SKU_06,8,0,1.0,0
2022-08-05,STORE_2,SKU_06,168,0,1.0,0
2022-08-06,STORE_2,SKU_06,6,1,1.05,0
2022-08-07,STORE_2,SKU_06,112,0,1.0,0
2022-08-08,STORE_2,SKU_06,114,1,1.1,0
2022-08-09,STORE_2,SKU_06,214,1,1.15,0
2022-08-10,STORE_2,SKU_06,134,1,1.1,0
2022-08-11,STORE_2,SKU_06,12,0,1.0,0
2022-08-12,STORE_2,SKU_06,189,0,1.0,0
2022-08-13,STORE_2,SKU_06,85,0,1.0,0
2022-08-14,STORE_2,SKU_06,40,0,1.0,0
2022-08-15,STORE_2,SKU_06,123,0,1.0,0
2022-08-16,STORE_2,SKU_06,64,1,1.15,0
2022-08-17,STORE_2,SKU_06,30,1,1.0,0
2022-08-18,STORE_2,SKU_06,158,1,1.0,0
2022-08-19,STORE_2,SKU_06,6,1,1.05,0
2022-08-20,STORE_2,SKU_06,115,0,1.0,0
2022-08-21,STORE_2,SKU_06,75,1,1.1,0
2022-08-22,STORE_2,SKU_06,23,0,1.0,0
2022-08-23,STORE_2,SKU_06,68,0,1.0,0
2022-08-24,STORE_2,SKU_06,241,0,1.0,0
2022-08-25,STORE_2,SKU_06,420,1,1.05,0
2022-08-26,STORE_2,SKU_06,38,0,1.0,0
2022-08-27,STORE_2,SKU_06,376,1,1.2,0
2022-08-28,STORE_2,SKU_06,256,0,1.0,0
2022-08-29,STORE_2,SKU_06,447,1,1.15,0
2022-08-30,STORE_2,SKU_06,238,1,1.1,0
2022-08-31,STORE_2,SKU_06,47,0,1.0,0
2022-09-01,STORE_2,SKU_06,80,0,1.0,0
2022-09-02,STORE_2,SKU_06,249,1,1.15,0
2022-09-03,STORE_2,SKU_06,175,0,1.0,0
2022-09-04,STORE_2,SKU_06,375,1,1.15,0
2022-09-05,STORE_2,SKU_06,26,0,1.0,1
2022-09-06,STORE_2,SKU_06,306,0,1.0,0
2022-09-07,STORE_2,SKU_06,0,0,1.0,0
2022-09-08,STORE_2,SKU_06,38,0,1.0,0
2022-09-09,STORE_2,SKU_06,85,1,1.1,0
2022-09-10,STORE_2,SKU_06,181,0,1.0,0
2022-09-11,STORE_2,SKU_06,105,1,1.15,0
2022-09-12,STORE_2,SKU_06,40,0,1.0,0
2022-09-13,STORE_2,SKU_06,245,1,1.15,0
2022-09-14,STORE_2,SKU_06,81,0,1.0,0
2022-09-15,STORE_2,SKU_06,311,1,1.05,0
2022-09-16,STORE_2,SKU_06,164,1,1.15,0
2022-09-17,STORE_2,SKU_06,60,0,1.0,0
2022-09-18,STORE_2,SKU_06,129,0,1.0,0
2022-09-19,STORE_2,SKU_06,251,0,1.0,0
2022-09-20,STORE_2,SKU_06,169,0,1.0,0
2022-09-21,STORE_2,SKU_06,87,1,1.1,0
2022-09-22,STORE_2,SKU_06,15,0,1.0,0
2022-09-23,STORE_2,SKU_06,353,1,1.15,0
2022-09-24,STORE_2,SKU_06,42,0,1.0,0
2022-09-25,STORE_2,SKU_06,29,1,1.05,0
2022-09-26,STORE_2,SKU_06,44,1,1.15,0
2022-09-27,STORE_2,SKU_06,411,1,1.2,0
2022-09-28,STORE_2,SKU_06,132,0,1.0,0
2022-09-29,STORE_2,SKU_06,22,0,1.0,0
2022-09-30,STORE_2,SKU_06,6,1,1.1,0
2022-10-01,STORE_2,SKU_06,125,1,1.1,0
2022-10-02,STORE_2,SKU_06,27,1,1.15,0
2022-10-03,STORE_2,SKU_06,107,1,1.05,0
2022-10-04,STORE_2,SKU_06,178,1,1.2,0
2022-10-05,STORE_2,SKU_06,97,0,1.0,0
2022-10-06,STORE_2,SKU_06,191,0,1.0,0
2022-10-07,STORE_2,SKU_06,198,1,1.1,0
2022-10-08,STORE_2,SKU_06,28,0,1.0,0
2022-10-09,STORE_2,SKU_06,269,0,1.0,0
2022-10-10,STORE_2,SKU_06,290,1,1.0,1
2022-10-11,STORE_2,SKU_06,21,1,1.1,0
2022-10-12,STORE_2,SKU_06,82,0,1.0,0
2022-10-13,STORE_2,SKU_06,7,0,1.0,0
2022-10-14,STORE_2,SKU_06,447,1,1.05,0
2022-10-15,STORE_2,SKU_06,95,0,1.0,0
2022-10-16,STORE_2,SKU_06,38,1,1.0,0
2022-10-17,STORE_2,SKU_06,45,0,1.0,0
2022-10-18,STORE_2,SKU_06,127,1,1.05,0
2022-10-19,STORE_2,SKU_06,154,1,1.05,0
2022-10-20,STORE_2,SKU_06,43,1,1.1,0
2022-10-21,STORE_2,SKU_06,4,0,1.0,0
2022-10-22,STORE_2,SKU_06,0,0,1.0,0
2022-10-23,STORE_2,SKU_06,142,1,1.2,0
2022-10-24,STORE_2,SKU_06,188,0,1.0,0
2022-10-25,STORE_2,SKU_06,152,0,1.0,0
2022-10-26,STORE_2,SKU_06,259,0,1.0,0
2022-10-27,STORE_2,SKU_06,64,1,1.15,0
2022-10-28,STORE_2,SKU_06,58,0,1.0,0
2022-10-29,STORE_2,SKU_06,351,0,1.0,0
2022-10-30,STORE_2,SKU_06,28,1,1.0,0
2022-10-31,STORE_2,SKU_06,187,0,1.0,0
2022-11-01,STORE_2,SKU_06,330,1,1.0,0
2022-11-02,STORE_2,SKU_06,32,0,1.0,0
2022-11-03,STORE_2,SKU_06,86,1,1.0,0
2022-11-04,STORE_2,SKU_06,139,0,1.0,0
2022-11-05,STORE_2,SKU_06,84,1,1.1,0
2022-11-06,STORE_2,SKU_06,63,0,1.0,0
2022-11-07,STORE_2,SKU_06,134,1,1.05,0
2022-11-08,STORE_2,SKU_06,124,1,1.2,0
2022-11-09,STORE_2,SKU_06,37,1,1.1,0
2022-11-10,STORE_2,SKU_06,58,0,1.0,0
2022-11-11,STORE_2,SKU_06,203,1,1.15,1
2022-11-12,STORE_2,SKU_06,14,1,1.15,0
2022-11-13,STORE_2,SKU_06,5,1,1.1,0
2022-11-14,STORE_2,SKU_06,34,0,1.0,0
2022-11-15,STORE_2,SKU_06,80,0,1.0,0
2022-11-16,STORE_2,SKU_06,51,1,1.15,0
2022-11-17,STORE_2,SKU_06,20,0,1.0,0
2022-11-18,STORE_2,SKU_06,322,0,1.0,0
2022-11-19,STORE_2,SKU_06,94,0,1.0,0
2022-11-20,STORE_2,SKU_06,155,1,1.1,0
2022-11-21,STORE_2,SKU_06,81,0,1.0,0
2022-11-22,STORE_2,SKU_06,20,1,1.2,0
2022-11-23,STORE_2,SKU_06,158,1,1.05,0
2022-11-24,STORE_2,SKU_06,256,0,1.0,1
2022-11-25,STORE_2,SKU_06,17,0,1.0,1
2022-11-26,STORE_2,SKU_06,264,0,1.0,0
2022-11-27,STORE_2,SKU_06,160,1,1.05,0
2022-11-28,STORE_2,SKU_06,142,0,1.0,0
2022-11-29,STORE_2,SKU_06,412,1,1.2,0
2022-11-30,STORE_2,SKU_06,65,1,1.1,0
2022-12-01,STORE_2,SKU_06,56,1,1.0,0
2022-12-02,STORE_2,SKU_06,62,0,1.0,0
2022-12-03,STORE_2,SKU_06,65,1,1.2,0
2022-12-04,STORE_2,SKU_06,34,1,1.1,0
2022-12-05,STORE_2,SKU_06,324,0,1.0,0
2022-12-06,STORE_2,SKU_06,393,0,1.0,0
2022-12-07,STORE_2,SKU_06,17,0,1.0,0
2022-12-08,STORE_2,SKU_06,23,0,1.0,0
2022-12-09,STORE_2,SKU_06,159,0,1.0,0
2022-12-10,STORE_2,SKU_06,163,1,1.2,0
2022-12-11,STORE_2,SKU_06,69,1,1.15,0
2022-12-12,STORE_2,SKU_06,77,0,1.0,0
2022-12-13,STORE_2,SKU_06,11,0,1.0,0
2022-12-14,STORE_2,SKU_06,170,1,1.0,0
2022-12-15,STORE_2,SKU_06,46,0,1.0,0
2022-12-16,STORE_2,SKU_06,22,1,1.05,0
2022-12-17,STORE_2,SKU_06,36,0,1.0,0
2022-12-18,STORE_2,SKU_06,82,0,1.0,0
2022-12-19,STORE_2,SKU_06,280,1,1.0,0
2022-12-20,STORE_2,SKU_06,1,0,1.0,0
2022-12-21,STORE_2,SKU_06,59,1,1.1,0
2022-12-22,STORE_2,SKU_06,314,0,1.0,0
2022-12-23,STORE_2,SKU_06,68,1,1.1,0
2022-12-24,STORE_2,SKU_06,137,1,1.0,0
2022-12-25,STORE_2,SKU_06,5,0,1.0,1
2022-12-26,STORE_2,SKU_06,380,1,1.05,0
2022-12-27,STORE_2,SKU_06,141,1,1.0,0
2022-12-28,STORE_2,SKU_06,5,0,1.0,0
2022-12-29,STORE_2,SKU_06,32,0,1.0,0
2022-12-30,STORE_2,SKU_06,71,0,1.0,0
2022-12-31,STORE_2,SKU_06,178,0,1.0,0
2023-01-01,STORE_2,SKU_06,126,1,1.2,1
2023-01-02,STORE_2,SKU_06,116,0,1.0,0
2023-01-03,STORE_2,SKU_06,150,0,1.0,0
2023-01-04,STORE_2,SKU_06,237,0,1.0,0
2023-01-05,STORE_2,SKU_06,83,0,1.0,0
2023-01-06,STORE_2,SKU_06,88,0,1.0,0
2023-01-07,STORE_2,SKU_06,111,1,1.05,0
2023-01-08,STORE_2,SKU_06,64,0,1.0,0
2023-01-09,STORE_2,SKU_06,41,0,1.0,0
2023-01-10,STORE_2,SKU_06,87,0,1.0,0
2023-01-11,STORE_2,SKU_06,99,0,1.0,0
2023-01-12,STORE_2,SKU_06,7,0,1.0,0
2023-01-13,STORE_2,SKU_06,55,1,1.0,0
2023-01-14,STORE_2,SKU_06,177,1,1.0,0
2023-01-15,STORE_2,SKU_06,173,1,1.15,0
2023-01-16,STORE_2,SKU_06,124,1,1.2,1
2023-01-17,STORE_2,SKU_06,107,0,1.0,0
2023-01-18,STORE_2,SKU_06,103,0,1.0,0
2023-01-19,STORE_2,SKU_06,6,1,1.2,0
2023-01-20,STORE_2,SKU_06,385,0,1.0,0
2023-01-21,STORE_2,SKU_06,9,0,1.0,0
2023-01-22,STORE_2,SKU_06,214,1,1.05,0
2023-01-23,STORE_2,SKU_06,159,0,1.0,0
2023-01-24,STORE_2,SKU_06,132,1,1.15,0
2023-01-25,STORE_2,SKU_06,196,0,1.0,0
2023-01-26,STORE_2,SKU_06,200,1,1.15,0
2023-01-27,STORE_2,SKU_06,50,1,1.15,0
2023-01-28,STORE_2,SKU_06,146,0,1.0,0
2023-01-29,STORE_2,SKU_06,201,0,1.0,0
2023-01-30,STORE_2,SKU_06,121,1,1.2,0
2023-01-31,STORE_2,SKU_06,143,1,1.0,0
2023-02-01,STORE_2,SKU_06,89,1,1.1,0
2023-02-02,STORE_2,SKU_06,25,1,1.05,0
2023-02-03,STORE_2,SKU_06,72,1,1.0,0
2023-02-04,STORE_2,SKU_06,25,1,1.1,0
2023-02-05,STORE_2,SKU_06,41,1,1.15,0
2023-02-06,STORE_2,SKU_06,75,0,1.0,0
2023-02-07,STORE_2,SKU_06,83,1,1.1,0
2023-02-08,STORE_2,SKU_06,108,1,1.0,0
2023-02-09,STORE_2,SKU_06,1,1,1.0,0
2023-02-10,STORE_2,SKU_06,267,0,1.0,0
2023-02-11,STORE_2,SKU_06,179,0,1.0,0
2023-02-12,STORE_2,SKU_06,20,0,1.0,0
2023-02-13,STORE_2,SKU_06,57,1,1.0,0
2023-02-14,STORE_2,SKU_06,284,1,1.05,0
2023-02-15,STORE_2,SKU_06,172,1,1.1,0
2023-02-16,STORE_2,SKU_06,113,1,1.0,0
2023-02-17,STORE_2,SKU_06,198,1,1.05,0
2023-02-18,STORE_2,SKU_06,279,0,1.0,0
2023-02-19,STORE_2,SKU_06,106,1,1.2,0
